t,n_bits,p,prep_init,cost_total,prep_in_mixers,reflection_anc,reflection_noanc,total_depth_anc,total_depth_noanc,n_ancillas_anc
14776,118208,6,495,6,5940,222,1418502,6663,1424943,118207
14777,118216,6,495,6,5940,222,1418598,6663,1425039,118215
14778,118224,6,495,6,5940,222,1418694,6663,1425135,118223
14779,118232,6,495,6,5940,222,1418790,6663,1425231,118231
14780,118240,6,495,6,5940,222,1418886,6663,1425327,118239
14781,118248,6,495,6,5940,222,1418982,6663,1425423,118247
14782,118256,6,495,6,5940,222,1419078,6663,1425519,118255
14783,118264,6,495,6,5940,222,1419174,6663,1425615,118263
14784,118272,6,495,6,5940,222,1419270,6663,1425711,118271
14785,118280,6,495,6,5940,222,1419366,6663,1425807,118279
14786,118288,6,495,6,5940,222,1419462,6663,1425903,118287
14787,118296,6,495,6,5940,222,1419558,6663,1425999,118295
14788,118304,6,495,6,5940,222,1419654,6663,1426095,118303
14789,118312,6,495,6,5940,222,1419750,6663,1426191,118311
14790,118320,6,495,6,5940,222,1419846,6663,1426287,118319
14791,118328,6,495,6,5940,222,1419942,6663,1426383,118327
14792,118336,6,495,6,5940,222,1420038,6663,1426479,118335
14793,118344,6,495,6,5940,222,1420134,6663,1426575,118343
14794,118352,6,495,6,5940,222,1420230,6663,1426671,118351
14795,118360,6,495,6,5940,222,1420326,6663,1426767,118359
14796,118368,6,495,6,5940,222,1420422,6663,1426863,118367
14797,118376,6,495,6,5940,222,1420518,6663,1426959,118375
14798,118384,6,495,6,5940,222,1420614,6663,1427055,118383
14799,118392,6,495,6,5940,222,1420710,6663,1427151,118391
14800,118400,6,495,6,5940,222,1420806,6663,1427247,118399
14801,118408,6,495,6,5940,222,1420902,6663,1427343,118407
14802,118416,6,495,6,5940,222,1420998,6663,1427439,118415
14803,118424,6,495,6,5940,222,1421094,6663,1427535,118423
14804,118432,6,495,6,5940,222,1421190,6663,1427631,118431
14805,118440,6,495,6,5940,222,1421286,6663,1427727,118439
14806,118448,6,495,6,5940,222,1421382,6663,1427823,118447
14807,118456,6,495,6,5940,222,1421478,6663,1427919,118455
14808,118464,6,495,6,5940,222,1421574,6663,1428015,118463
14809,118472,6,495,6,5940,222,1421670,6663,1428111,118471
14810,118480,6,495,6,5940,222,1421766,6663,1428207,118479
14811,118488,6,495,6,5940,222,1421862,6663,1428303,118487
14812,118496,6,495,6,5940,222,1421958,6663,1428399,118495
14813,118504,6,495,6,5940,222,1422054,6663,1428495,118503
14814,118512,6,495,6,5940,222,1422150,6663,1428591,118511
14815,118520,6,495,6,5940,222,1422246,6663,1428687,118519
14816,118528,6,495,6,5940,222,1422342,6663,1428783,118527
14817,118536,6,495,6,5940,222,1422438,6663,1428879,118535
14818,118544,6,495,6,5940,222,1422534,6663,1428975,118543
14819,118552,6,495,6,5940,222,1422630,6663,1429071,118551
14820,118560,6,495,6,5940,222,1422726,6663,1429167,118559
14821,118568,6,495,6,5940,222,1422822,6663,1429263,118567
14822,118576,6,495,6,5940,222,1422918,6663,1429359,118575
14823,118584,6,495,6,5940,222,1423014,6663,1429455,118583
14824,118592,6,495,6,5940,222,1423110,6663,1429551,118591
14825,118600,6,495,6,5940,222,1423206,6663,1429647,118599
14826,118608,6,495,6,5940,222,1423302,6663,1429743,118607
14827,118616,6,495,6,5940,222,1423398,6663,1429839,118615
14828,118624,6,495,6,5940,222,1423494,6663,1429935,118623
14829,118632,6,495,6,5940,222,1423590,6663,1430031,118631
14830,118640,6,495,6,5940,222,1423686,6663,1430127,118639
14831,118648,6,495,6,5940,222,1423782,6663,1430223,118647
14832,118656,6,495,6,5940,222,1423878,6663,1430319,118655
14833,118664,6,495,6,5940,222,1423974,6663,1430415,118663
14834,118672,6,495,6,5940,222,1424070,6663,1430511,118671
14835,118680,6,495,6,5940,222,1424166,6663,1430607,118679
14836,118688,6,495,6,5940,222,1424262,6663,1430703,118687
14837,118696,6,495,6,5940,222,1424358,6663,1430799,118695
14838,118704,6,495,6,5940,222,1424454,6663,1430895,118703
14839,118712,6,495,6,5940,222,1424550,6663,1430991,118711
14840,118720,6,495,6,5940,222,1424646,6663,1431087,118719
14841,118728,6,495,6,5940,222,1424742,6663,1431183,118727
14842,118736,6,495,6,5940,222,1424838,6663,1431279,118735
14843,118744,6,495,6,5940,222,1424934,6663,1431375,118743
14844,118752,6,495,6,5940,222,1425030,6663,1431471,118751
14845,118760,6,495,6,5940,222,1425126,6663,1431567,118759
14846,118768,6,495,6,5940,222,1425222,6663,1431663,118767
14847,118776,6,495,6,5940,222,1425318,6663,1431759,118775
14848,118784,6,495,6,5940,222,1425414,6663,1431855,118783
14849,118792,6,495,6,5940,222,1425510,6663,1431951,118791
14850,118800,6,495,6,5940,222,1425606,6663,1432047,118799
14851,118808,6,495,6,5940,222,1425702,6663,1432143,118807
14852,118816,6,495,6,5940,222,1425798,6663,1432239,118815
14853,118824,6,495,6,5940,222,1425894,6663,1432335,118823
14854,118832,6,495,6,5940,222,1425990,6663,1432431,118831
14855,118840,6,495,6,5940,222,1426086,6663,1432527,118839
14856,118848,6,495,6,5940,222,1426182,6663,1432623,118847
14857,118856,6,495,6,5940,222,1426278,6663,1432719,118855
14858,118864,6,495,6,5940,222,1426374,6663,1432815,118863
14859,118872,6,495,6,5940,222,1426470,6663,1432911,118871
14860,118880,6,495,6,5940,222,1426566,6663,1433007,118879
14861,118888,6,495,6,5940,222,1426662,6663,1433103,118887
14862,118896,6,495,6,5940,222,1426758,6663,1433199,118895
14863,118904,6,495,6,5940,222,1426854,6663,1433295,118903
14864,118912,6,495,6,5940,222,1426950,6663,1433391,118911
14865,118920,6,495,6,5940,222,1427046,6663,1433487,118919
14866,118928,6,495,6,5940,222,1427142,6663,1433583,118927
14867,118936,6,495,6,5940,222,1427238,6663,1433679,118935
14868,118944,6,495,6,5940,222,1427334,6663,1433775,118943
14869,118952,6,495,6,5940,222,1427430,6663,1433871,118951
14870,118960,6,495,6,5940,222,1427526,6663,1433967,118959
14871,118968,6,495,6,5940,222,1427622,6663,1434063,118967
14872,118976,6,495,6,5940,222,1427718,6663,1434159,118975
14873,118984,6,495,6,5940,222,1427814,6663,1434255,118983
14874,118992,6,495,6,5940,222,1427910,6663,1434351,118991
14875,119000,6,495,6,5940,222,1428006,6663,1434447,118999
14876,119008,6,495,6,5940,222,1428102,6663,1434543,119007
14877,119016,6,495,6,5940,222,1428198,6663,1434639,119015
14878,119024,6,495,6,5940,222,1428294,6663,1434735,119023
14879,119032,6,495,6,5940,222,1428390,6663,1434831,119031
14880,119040,6,495,6,5940,222,1428486,6663,1434927,119039
14881,119048,6,495,6,5940,222,1428582,6663,1435023,119047
14882,119056,6,495,6,5940,222,1428678,6663,1435119,119055
14883,119064,6,495,6,5940,222,1428774,6663,1435215,119063
14884,119072,6,495,6,5940,222,1428870,6663,1435311,119071
14885,119080,6,495,6,5940,222,1428966,6663,1435407,119079
14886,119088,6,495,6,5940,222,1429062,6663,1435503,119087
14887,119096,6,495,6,5940,222,1429158,6663,1435599,119095
14888,119104,6,495,6,5940,222,1429254,6663,1435695,119103
14889,119112,6,495,6,5940,222,1429350,6663,1435791,119111
14890,119120,6,495,6,5940,222,1429446,6663,1435887,119119
14891,119128,6,495,6,5940,222,1429542,6663,1435983,119127
14892,119136,6,495,6,5940,222,1429638,6663,1436079,119135
14893,119144,6,495,6,5940,222,1429734,6663,1436175,119143
14894,119152,6,495,6,5940,222,1429830,6663,1436271,119151
14895,119160,6,495,6,5940,222,1429926,6663,1436367,119159
14896,119168,6,495,6,5940,222,1430022,6663,1436463,119167
14897,119176,6,495,6,5940,222,1430118,6663,1436559,119175
14898,119184,6,495,6,5940,222,1430214,6663,1436655,119183
14899,119192,6,495,6,5940,222,1430310,6663,1436751,119191
14900,119200,6,495,6,5940,222,1430406,6663,1436847,119199
14901,119208,6,495,6,5940,222,1430502,6663,1436943,119207
14902,119216,6,495,6,5940,222,1430598,6663,1437039,119215
14903,119224,6,495,6,5940,222,1430694,6663,1437135,119223
14904,119232,6,495,6,5940,222,1430790,6663,1437231,119231
14905,119240,6,495,6,5940,222,1430886,6663,1437327,119239
14906,119248,6,495,6,5940,222,1430982,6663,1437423,119247
14907,119256,6,495,6,5940,222,1431078,6663,1437519,119255
14908,119264,6,495,6,5940,222,1431174,6663,1437615,119263
14909,119272,6,495,6,5940,222,1431270,6663,1437711,119271
14910,119280,6,495,6,5940,222,1431366,6663,1437807,119279
14911,119288,6,495,6,5940,222,1431462,6663,1437903,119287
14912,119296,6,495,6,5940,222,1431558,6663,1437999,119295
14913,119304,6,495,6,5940,222,1431654,6663,1438095,119303
14914,119312,6,495,6,5940,222,1431750,6663,1438191,119311
14915,119320,6,495,6,5940,222,1431846,6663,1438287,119319
14916,119328,6,495,6,5940,222,1431942,6663,1438383,119327
14917,119336,6,495,6,5940,222,1432038,6663,1438479,119335
14918,119344,6,495,6,5940,222,1432134,6663,1438575,119343
14919,119352,6,495,6,5940,222,1432230,6663,1438671,119351
14920,119360,6,495,6,5940,222,1432326,6663,1438767,119359
14921,119368,6,495,6,5940,222,1432422,6663,1438863,119367
14922,119376,6,495,6,5940,222,1432518,6663,1438959,119375
14923,119384,6,495,6,5940,222,1432614,6663,1439055,119383
14924,119392,6,495,6,5940,222,1432710,6663,1439151,119391
14925,119400,6,495,6,5940,222,1432806,6663,1439247,119399
14926,119408,6,495,6,5940,222,1432902,6663,1439343,119407
14927,119416,6,495,6,5940,222,1432998,6663,1439439,119415
14928,119424,6,495,6,5940,222,1433094,6663,1439535,119423
14929,119432,6,495,6,5940,222,1433190,6663,1439631,119431
14930,119440,6,495,6,5940,222,1433286,6663,1439727,119439
14931,119448,6,495,6,5940,222,1433382,6663,1439823,119447
14932,119456,6,495,6,5940,222,1433478,6663,1439919,119455
14933,119464,6,495,6,5940,222,1433574,6663,1440015,119463
14934,119472,6,495,6,5940,222,1433670,6663,1440111,119471
14935,119480,6,495,6,5940,222,1433766,6663,1440207,119479
14936,119488,6,495,6,5940,222,1433862,6663,1440303,119487
14937,119496,6,495,6,5940,222,1433958,6663,1440399,119495
14938,119504,6,495,6,5940,222,1434054,6663,1440495,119503
14939,119512,6,495,6,5940,222,1434150,6663,1440591,119511
14940,119520,6,495,6,5940,222,1434246,6663,1440687,119519
14941,119528,6,495,6,5940,222,1434342,6663,1440783,119527
14942,119536,6,495,6,5940,222,1434438,6663,1440879,119535
14943,119544,6,495,6,5940,222,1434534,6663,1440975,119543
14944,119552,6,495,6,5940,222,1434630,6663,1441071,119551
14945,119560,6,495,6,5940,222,1434726,6663,1441167,119559
14946,119568,6,495,6,5940,222,1434822,6663,1441263,119567
14947,119576,6,495,6,5940,222,1434918,6663,1441359,119575
14948,119584,6,495,6,5940,222,1435014,6663,1441455,119583
14949,119592,6,495,6,5940,222,1435110,6663,1441551,119591
14950,119600,6,495,6,5940,222,1435206,6663,1441647,119599
14951,119608,6,495,6,5940,222,1435302,6663,1441743,119607
14952,119616,6,495,6,5940,222,1435398,6663,1441839,119615
14953,119624,6,495,6,5940,222,1435494,6663,1441935,119623
14954,119632,6,495,6,5940,222,1435590,6663,1442031,119631
14955,119640,6,495,6,5940,222,1435686,6663,1442127,119639
14956,119648,6,495,6,5940,222,1435782,6663,1442223,119647
14957,119656,6,495,6,5940,222,1435878,6663,1442319,119655
14958,119664,6,495,6,5940,222,1435974,6663,1442415,119663
14959,119672,6,495,6,5940,222,1436070,6663,1442511,119671
14960,119680,6,495,6,5940,222,1436166,6663,1442607,119679
14961,119688,6,495,6,5940,222,1436262,6663,1442703,119687
14962,119696,6,495,6,5940,222,1436358,6663,1442799,119695
14963,119704,6,495,6,5940,222,1436454,6663,1442895,119703
14964,119712,6,495,6,5940,222,1436550,6663,1442991,119711
14965,119720,6,495,6,5940,222,1436646,6663,1443087,119719
14966,119728,6,495,6,5940,222,1436742,6663,1443183,119727
14967,119736,6,495,6,5940,222,1436838,6663,1443279,119735
14968,119744,6,495,6,5940,222,1436934,6663,1443375,119743
14969,119752,6,495,6,5940,222,1437030,6663,1443471,119751
14970,119760,6,495,6,5940,222,1437126,6663,1443567,119759
14971,119768,6,495,6,5940,222,1437222,6663,1443663,119767
14972,119776,6,495,6,5940,222,1437318,6663,1443759,119775
14973,119784,6,495,6,5940,222,1437414,6663,1443855,119783
14974,119792,6,495,6,5940,222,1437510,6663,1443951,119791
14975,119800,6,495,6,5940,222,1437606,6663,1444047,119799
14976,119808,6,495,6,5940,222,1437702,6663,1444143,119807
14977,119816,6,495,6,5940,222,1437798,6663,1444239,119815
14978,119824,6,495,6,5940,222,1437894,6663,1444335,119823
14979,119832,6,495,6,5940,222,1437990,6663,1444431,119831
14980,119840,6,495,6,5940,222,1438086,6663,1444527,119839
14981,119848,6,495,6,5940,222,1438182,6663,1444623,119847
14982,119856,6,495,6,5940,222,1438278,6663,1444719,119855
14983,119864,6,495,6,5940,222,1438374,6663,1444815,119863
14984,119872,6,495,6,5940,222,1438470,6663,1444911,119871
14985,119880,6,495,6,5940,222,1438566,6663,1445007,119879
14986,119888,6,495,6,5940,222,1438662,6663,1445103,119887
14987,119896,6,495,6,5940,222,1438758,6663,1445199,119895
14988,119904,6,495,6,5940,222,1438854,6663,1445295,119903
14989,119912,6,495,6,5940,222,1438950,6663,1445391,119911
14990,119920,6,495,6,5940,222,1439046,6663,1445487,119919
14991,119928,6,495,6,5940,222,1439142,6663,1445583,119927
14992,119936,6,495,6,5940,222,1439238,6663,1445679,119935
14993,119944,6,495,6,5940,222,1439334,6663,1445775,119943
14994,119952,6,495,6,5940,222,1439430,6663,1445871,119951
14995,119960,6,495,6,5940,222,1439526,6663,1445967,119959
14996,119968,6,495,6,5940,222,1439622,6663,1446063,119967
14997,119976,6,495,6,5940,222,1439718,6663,1446159,119975
14998,119984,6,495,6,5940,222,1439814,6663,1446255,119983
14999,119992,6,495,6,5940,222,1439910,6663,1446351,119991
15000,120000,6,495,6,5940,222,1440006,6663,1446447,119999
15001,120008,6,495,6,5940,222,1440102,6663,1446543,120007
15002,120016,6,495,6,5940,222,1440198,6663,1446639,120015
15003,120024,6,495,6,5940,222,1440294,6663,1446735,120023
15004,120032,6,495,6,5940,222,1440390,6663,1446831,120031
15005,120040,6,495,6,5940,222,1440486,6663,1446927,120039
15006,120048,6,495,6,5940,222,1440582,6663,1447023,120047
15007,120056,6,495,6,5940,222,1440678,6663,1447119,120055
15008,120064,6,495,6,5940,222,1440774,6663,1447215,120063
15009,120072,6,495,6,5940,222,1440870,6663,1447311,120071
15010,120080,6,495,6,5940,222,1440966,6663,1447407,120079
15011,120088,6,495,6,5940,222,1441062,6663,1447503,120087
15012,120096,6,495,6,5940,222,1441158,6663,1447599,120095
15013,120104,6,495,6,5940,222,1441254,6663,1447695,120103
15014,120112,6,495,6,5940,222,1441350,6663,1447791,120111
15015,120120,6,495,6,5940,222,1441446,6663,1447887,120119
15016,120128,6,495,6,5940,222,1441542,6663,1447983,120127
15017,120136,6,495,6,5940,222,1441638,6663,1448079,120135
15018,120144,6,495,6,5940,222,1441734,6663,1448175,120143
15019,120152,6,495,6,5940,222,1441830,6663,1448271,120151
15020,120160,6,495,6,5940,222,1441926,6663,1448367,120159
15021,120168,6,495,6,5940,222,1442022,6663,1448463,120167
15022,120176,6,495,6,5940,222,1442118,6663,1448559,120175
15023,120184,6,495,6,5940,222,1442214,6663,1448655,120183
15024,120192,6,495,6,5940,222,1442310,6663,1448751,120191
15025,120200,6,495,6,5940,222,1442406,6663,1448847,120199
15026,120208,6,495,6,5940,222,1442502,6663,1448943,120207
15027,120216,6,495,6,5940,222,1442598,6663,1449039,120215
15028,120224,6,495,6,5940,222,1442694,6663,1449135,120223
15029,120232,6,495,6,5940,222,1442790,6663,1449231,120231
15030,120240,6,495,6,5940,222,1442886,6663,1449327,120239
15031,120248,6,495,6,5940,222,1442982,6663,1449423,120247
15032,120256,6,495,6,5940,222,1443078,6663,1449519,120255
15033,120264,6,495,6,5940,222,1443174,6663,1449615,120263
15034,120272,6,495,6,5940,222,1443270,6663,1449711,120271
15035,120280,6,495,6,5940,222,1443366,6663,1449807,120279
15036,120288,6,495,6,5940,222,1443462,6663,1449903,120287
15037,120296,6,495,6,5940,222,1443558,6663,1449999,120295
15038,120304,6,495,6,5940,222,1443654,6663,1450095,120303
15039,120312,6,495,6,5940,222,1443750,6663,1450191,120311
15040,120320,6,495,6,5940,222,1443846,6663,1450287,120319
15041,120328,6,495,6,5940,222,1443942,6663,1450383,120327
15042,120336,6,495,6,5940,222,1444038,6663,1450479,120335
15043,120344,6,495,6,5940,222,1444134,6663,1450575,120343
15044,120352,6,495,6,5940,222,1444230,6663,1450671,120351
15045,120360,6,495,6,5940,222,1444326,6663,1450767,120359
15046,120368,6,495,6,5940,222,1444422,6663,1450863,120367
15047,120376,6,495,6,5940,222,1444518,6663,1450959,120375
15048,120384,6,495,6,5940,222,1444614,6663,1451055,120383
15049,120392,6,495,6,5940,222,1444710,6663,1451151,120391
15050,120400,6,495,6,5940,222,1444806,6663,1451247,120399
15051,120408,6,495,6,5940,222,1444902,6663,1451343,120407
15052,120416,6,495,6,5940,222,1444998,6663,1451439,120415
15053,120424,6,495,6,5940,222,1445094,6663,1451535,120423
15054,120432,6,495,6,5940,222,1445190,6663,1451631,120431
15055,120440,6,495,6,5940,222,1445286,6663,1451727,120439
15056,120448,6,495,6,5940,222,1445382,6663,1451823,120447
15057,120456,6,495,6,5940,222,1445478,6663,1451919,120455
15058,120464,6,495,6,5940,222,1445574,6663,1452015,120463
15059,120472,6,495,6,5940,222,1445670,6663,1452111,120471
15060,120480,6,495,6,5940,222,1445766,6663,1452207,120479
15061,120488,6,495,6,5940,222,1445862,6663,1452303,120487
15062,120496,6,495,6,5940,222,1445958,6663,1452399,120495
15063,120504,6,495,6,5940,222,1446054,6663,1452495,120503
15064,120512,6,495,6,5940,222,1446150,6663,1452591,120511
15065,120520,6,495,6,5940,222,1446246,6663,1452687,120519
15066,120528,6,495,6,5940,222,1446342,6663,1452783,120527
15067,120536,6,495,6,5940,222,1446438,6663,1452879,120535
15068,120544,6,495,6,5940,222,1446534,6663,1452975,120543
15069,120552,6,495,6,5940,222,1446630,6663,1453071,120551
15070,120560,6,495,6,5940,222,1446726,6663,1453167,120559
15071,120568,6,495,6,5940,222,1446822,6663,1453263,120567
15072,120576,6,495,6,5940,222,1446918,6663,1453359,120575
15073,120584,6,495,6,5940,222,1447014,6663,1453455,120583
15074,120592,6,495,6,5940,222,1447110,6663,1453551,120591
15075,120600,6,495,6,5940,222,1447206,6663,1453647,120599
15076,120608,6,495,6,5940,222,1447302,6663,1453743,120607
15077,120616,6,495,6,5940,222,1447398,6663,1453839,120615
15078,120624,6,495,6,5940,222,1447494,6663,1453935,120623
15079,120632,6,495,6,5940,222,1447590,6663,1454031,120631
15080,120640,6,495,6,5940,222,1447686,6663,1454127,120639
15081,120648,6,495,6,5940,222,1447782,6663,1454223,120647
15082,120656,6,495,6,5940,222,1447878,6663,1454319,120655
15083,120664,6,495,6,5940,222,1447974,6663,1454415,120663
15084,120672,6,495,6,5940,222,1448070,6663,1454511,120671
15085,120680,6,495,6,5940,222,1448166,6663,1454607,120679
15086,120688,6,495,6,5940,222,1448262,6663,1454703,120687
15087,120696,6,495,6,5940,222,1448358,6663,1454799,120695
15088,120704,6,495,6,5940,222,1448454,6663,1454895,120703
15089,120712,6,495,6,5940,222,1448550,6663,1454991,120711
